,address,latitude,longitude
546,460 SOUTH VAN NESS AVE,37.765913182974,-122.417630017791
547,930 POST ST,37.787229440259,-122.417190745276
548,1913 DIVISADERO ST,37.787257352704,-122.440398714882
549,3278 21ST ST,37.756982702271,-122.420732540777
550,790 ELLIS ST,37.784110034568,-122.419180010091
551,814 POST ST,37.787476998016,-122.415291910347
552,802 POST ST,37.787501143747,-122.415108302089
553,901 OAK ST,37.773487454767,-122.434170451561
554,566 SOUTH VAN NESS AVE,37.764113501356,-122.417455414857
555,898 ELLIS ST,37.783896703812,-122.420865187314
556,815 DIVISADERO ST,37.777049753336,-122.438360214441
557,400 PIERCE ST,37.773618560806,-122.434049942376
558,722 SOUTH VAN NESS AVE,37.761574628868,-122.417211702055
559,766 SOUTH VAN NESS AVE,37.760906666783,-122.417147908005
560,333 DIVISADERO ST,37.772510333753,-122.437417574876
561,311 DIVISADERO ST,37.772325760728,-122.437380016436
562,2650 19TH AVE,37.738374306067,-122.475239018311
563,26 NOE ST,37.768680011132,-122.433595935459
564,24 NOE ST,37.768716482158,-122.433599372514
565,27 NOE ST,37.76870043303,-122.433452494885
566,56 NOE ST,37.768132945743,-122.433544379625
567,44 NOE ST,37.768351771899,-122.433565001959
568,30 NOE ST,37.768607069081,-122.433589061348
569,80 NOE ST,37.767695293431,-122.433503134959
570,74 NOE ST,37.767804706509,-122.433513446125
571,810 DOLORES ST,37.755372333929,-122.425641288611
572,820 DOLORES ST,37.755507626869,-122.425653749786
573,2366 19TH AVE,37.743686520706,-122.475555025122
574,90 NOE ST,37.767512938302,-122.433485949681
575,890 DOLORES ST,37.756454677447,-122.425740978013
576,2356 19TH AVE,37.743865902789,-122.475567838107
577,902 DOLORES ST,37.753494755932,-122.425464831639
578,864 DOLORES ST,37.756102915804,-122.425708578958
579,1880 PINE ST,37.788890376183,-122.426724080664
582,750 SUTTER ST,37.788742327333,-122.412858787789
583,904 DOLORES ST,37.753509066178,-122.4254663672
584,1020 DOLORES ST,37.75219013816,-122.425342266788
585,3595 BALBOA ST,37.775661481303,-122.49720300428
586,776 SUTTER ST,37.788701215621,-122.413195390114
587,200 RANDOLPH ST,37.714353630964,-122.464473122807
588,505 ELLIS ST,37.784580017227,-122.414593278922
589,90 NORTON ST,37.725375562598,-122.436382118458
590,114 RANDOLPH ST,37.71435435971,-122.463680090927
591,756 SUTTER ST,37.788732840015,-122.412936465249
592,232 RANDOLPH ST,37.714351165169,-122.46471970417
593,1050 DOLORES ST,37.752642893211,-122.425383293381
594,1328 HAIGHT ST,37.770421005458,-122.444177190953
595,3209 BALBOA ST,37.775847607734,-122.493185653665
596,418 TARAVAL ST,37.743333180164,-122.470491542816
597,1367 GRANT AVE,37.799375621004,-122.407399656
598,3337 BALBOA ST,37.775788077323,-122.494512280017
600,866 SUTTER ST,37.788504283501,-122.414713097188
601,882 SUTTER ST,37.788477589271,-122.414918309186
602,1156 DOLORES ST,37.750365284109,-122.425153433216
603,730 BUSH ST,37.79008237721,-122.409848010536
604,394 DOLORES ST,37.666141301556,-122.431389564614
605,2262 PINE ST,37.788079611167,-122.433079326495
606,1162 DOLORES ST,37.750453388943,-122.425163115055
607,830 SUTTER ST,37.788592272833,-122.414052647843
608,3243 BALBOA ST,37.77583412373,-122.493503876699
609,116 TURK ST,37.783226783061,-122.411092786123
610,1801 OAKDALE AVE,37.736712382317,-122.394192991642
611,2266 PINE ST,37.788072805007,-122.433135632037
612,1 SANTA ROSA AVE,37.725743559441,-122.434079222056
613,32 SANTA ROSA AVE,37.726113837825,-122.43457538326
614,970 SUTTER ST,37.788296925514,-122.416337145972
615,1420 HAIGHT ST,37.770222830152,-122.445725081531
616,396 DOLORES ST,37.666210299051,-122.431382248378
617,1508 HAIGHT ST,37.770039193235,-122.447140666953
618,81 BAY VIEW ST,37.732700588191,-122.394211724989
619,832 SUTTER ST,37.788574959685,-122.414201273779
620,30 SANTA ROSA AVE,37.726095695828,-122.434537320651
621,934 SUTTER ST,37.788366680535,-122.415786448148
622,1060 SUTTER ST,37.788107433865,-122.417824885292
623,140 TURK ST,37.783180496581,-122.4114610657
624,60 SANTA ROSA AVE,37.726367825777,-122.435108259797
625,2600 PINE ST,37.787370431524,-122.438666459363
626,1472 DOLORES ST,37.745743230299,-122.424720755693
628,54 BAY VIEW ST,37.732686708559,-122.393348349607
629,2420 PINE ST,37.787746051605,-122.435682774961
630,2512 PINE ST,37.787554498562,-122.437203406179
631,1328 DOLORES ST,37.748571389875,-122.424993715738
632,6255 GEARY BLVD,37.779898102553,-122.486382212589
633,6509 GEARY BLVD,37.779767153975,-122.489154598311
634,618 RANDOLPH ST,37.714323119467,-122.46820822835
635,1156 SUTTER ST,37.78782921129,-122.419986476237
636,452 TURK ST,37.782555408001,-122.41638467061
637,4096 19TH AVE,37.715058688747,-122.470462650283
638,71 BAY VIEW ST,37.732529840468,-122.393073336024
639,1492 DOLORES ST,37.745945134629,-122.424739577258
640,200 THORNTON AVE,37.730923483076,-122.393704965468
641,6201 GEARY BLVD,37.779910967069,-122.485871918684
642,2832 PINE ST,37.786885914988,-122.442490362446
643,1568 19TH AVE,37.758570883421,-122.476566258433
644,510 TURK ST,37.782409119548,-122.417576498001
645,1158 SUTTER ST,37.787820618116,-122.420055034859
647,2866 PINE ST,37.786820359463,-122.443010531565
648,236 SILVER AVE,37.729365519758,-122.432658120876
649,214 SILVER AVE,37.729541454907,-122.433027239616
651,1500 19TH AVE,37.759784295769,-122.476683496192
652,48 SILLIMAN ST,37.731163651143,-122.405589569065
653,2998 PINE ST,37.786542959118,-122.445147627547
655,550 TURK ST,37.782328572347,-122.418194026858
656,2966 PINE ST,37.786607364127,-122.444656539103
657,1634 DOLORES ST,37.743773240095,-122.424524032751
658,5801 GEARY BLVD,37.780141587542,-122.481578563895
659,615 TURK ST,37.782076183158,-122.419256033847
660,1680 FRANKLIN ST,37.789946034855,-122.423859851453
661,1706 DOLORES ST,37.740496377705,-122.424225686528
662,3030 PINE ST,37.786477953029,-122.44567590173
664,1705 GOUGH  ST,37.789078880905,-122.425510805677
665,1790 DOLORES ST,37.742026280879,-122.424364768447
666,660 TURK ST,37.782108928604,-122.41993752321
667,650 TURK ST,37.782126429143,-122.419794185384
668,2621 OCEAN AVE,37.731824336298,-122.473699379326
669,227 JUDAH ST,37.762196484353,-122.464355257168
670,2460 SAN BRUNO AVE,37.730949931489,-122.405044076154
671,98 RANDALL ST,37.739855430773,-122.425511385119
672,1300 19TH AVE,37.763509366444,-122.477040015805
674,611 TAYLOR ST,37.788035351835,-122.411803219588
675,2521 OCEAN AVE,37.731368711826,-122.4726822496
676,379 SANCHEZ ST,37.763121870485,-122.430689450515
677,1515 GOUGH ST,37.787657334475,-122.425227900058
678,2537 OCEAN AVE,37.731413895027,-122.472783205786
680,101 PARKER AVE,37.783967585112,-122.454683572999
681,710 DOLORES ST,37.757167472409,-122.42581455387
682,167 PARKER AVE,37.782437961696,-122.4544174023
683,85 FELTON ST,37.729772853422,-122.405375293344
684,1441 GOUGH ST,37.786581459248,-122.425009116489
685,4855 GEARY BLVD,37.780558504497,-122.471279424745
686,179 PARKER AVE,37.782161436926,-122.454361314765
687,319 JUDAH ST,37.762154648735,-122.465353090812
688,698 DELANCEY ST,37.782130059646,-122.389413928664
689,700 JONES ST,37.787731034193,-122.413292268452
690,306 SANSOME ST,37.793621401265,-122.401167036441
691,42 JORDAN AVE,37.785110324696,-122.456826329189
692,1910 CHESTNUT ST,37.801057210898,-122.434840242346
693,68 JORDAN AVE,37.784590433372,-122.456788372585
695,1627 OCEAN AVE,37.724467930226,-122.45946054304
696,2670 SAN BRUNO AVE,37.727982086783,-122.403815136189
697,1345 OCEAN AVE,37.723921703345,-122.456735759449
698,666 BUSH ST,37.790273164907,-122.408354299593
699,52 JORDAN AVE,37.784910366495,-122.456811730495
700,1031 OCEAN AVE,37.723217422624,-122.453458075337
701,300 GOETTINGEN ST,37.727985790541,-122.407107124499
702,1039 OCEAN AVE,37.723231331327,-122.453528883249
704,350 GOETTINGEN ST,37.727430644474,-122.406877552903
706,270 O'FARRELL ST,37.786328026005,-122.409136789795
707,325 GOETTINGEN ST,37.727754943218,-122.406859225814
708,104 BRANNAN ST,37.784806916694,-122.388354902214
711,837 OCEAN AVE,37.722854983871,-122.450351172186
712,332 CLEMENT ST,37.783073908167,-122.462727762551
718,1014 CLEMENT ST,37.78275293026,-122.469978193393
719,400 IRVING ST,37.764282592401,-122.462109722735
720,160 BRANNAN ST,37.784142991368,-122.389270241244
721,332 IRVING ST,37.764315530827,-122.461337403998
724,504 IRVING ST,37.764227632923,-122.463217638722
725,1026 MISSION ST,37.780525756035,-122.40937480797
726,1706 CLEMENT ST,37.782414731633,-122.477506950808
728,166 BRANNAN ST,37.784071005484,-122.389360844177
731,536 IRVING ST,37.764214933352,-122.463518619052
732,2836 SAN BRUNO AVE,37.725956951547,-122.402980069335
734,1973 19TH AVE,37.751031102735,-122.476331013149
736,130 WOOLSEY ST,37.725202752235,-122.40295587981
737,1708 CLEMENT ST,37.782413778482,-122.477525854986
738,300 IRVING ST,37.764328247037,-122.461033486075
739,228 IRVING ST,37.76436211416,-122.460227144407
740,1842 CLEMENT ST,37.782347554177,-122.478917465397
742,1900 CLEMENT ST,37.782318607423,-122.479592219848
743,742 IRVING ST,37.764122552347,-122.465717052533
746,2100 CLEMENT ST,37.782208535713,-122.48174095076
747,2134 CLEMENT ST,37.782193243009,-122.482059353511
749,3000 SAN BRUNO AVE,37.723845798045,-122.402107641912
751,77 BATTERY ST,37.792006667921,-122.399784582659
752,3254 SAN BRUNO AVE,37.720854521047,-122.400917901148
753,2332 CLEMENT ST,37.782114341175,-122.484183204063
756,2526 CLEMENT ST,37.782018208899,-122.486269666348
757,225 10TH AVE,37.784132059205,-122.468877309951
758,301 10TH AVE,37.782690580789,-122.468770007912
759,3476 SAN BRUNO AVE,37.718144381059,-122.400261420073
760,79 BATTERY ST,37.792023277463,-122.399787969068
761,3334 SAN BRUNO AVE,37.719949272953,-122.400697910911
762,319 10TH AVE,37.782369410106,-122.468746734713
763,2598 FULTON ST,37.774230836868,-122.459425917522
764,309 10TH AVE,37.782547838263,-122.468759664268
765,341 10TH AVE,37.78197686816,-122.468718289692
767,63 BATTERY ST,37.791890401131,-122.399760877795
768,337 10TH AVE,37.782048239423,-122.468723461514
769,2243 19TH AVE,37.745967752956,-122.476011344978
770,363 10TH AVE,37.781584326215,-122.468689844671
771,2181 19TH AVE,37.747153382806,-122.476103228718
772,65 BATTERY ST,37.791907010672,-122.399764264204
773,290 12TH AVE,37.782855999081,-122.470785868997
774,2260 BAY SHORE BLVD,37.712091900144,-122.403071185639
775,234 12TH AVE,37.783860338587,-122.470858297205
776,286 12TH AVE,37.782927737617,-122.47079104244
777,2343 19TH AVE,37.744105400645,-122.475870081725
778,1020 IRVING ST,37.763987291807,-122.46871503065
779,922 IRVING ST,37.764031489747,-122.46766643942
780,2527 19TH AVE,37.760589089066,-122.407358476688
781,2202 BROADWAY,37.794521171671,-122.43338737235
782,1300 IRVING ST,37.763859763668,-122.471744030524
783,75 BUSH ST,37.791195026127,-122.400145948992
784,1414 IRVING ST,37.763800786423,-122.473003857581
785,1426 IRVING ST,37.763795985294,-122.47312388602
786,141 LELAND AVE,37.71216259437,-122.406387425345
787,1610 IRVING ST,37.763703263546,-122.475154514048
788,1514 IRVING ST,37.763753921023,-122.47412205489
789,8 DESMOND ST,37.71152768361,-122.404916152305
790,1614 IRVING ST,37.763701675054,-122.475192320233
791,1612 IRVING ST,37.7637024693,-122.47517341714
792,1618 IRVING ST,37.763700086561,-122.475230126419
794,1616 IRVING ST,37.763700880808,-122.475211223326
795,101 10TH ST,37.775271228429,-122.415805277675
796,692 SAN JOSE AVE,37.74416469328,-122.42270910082
797,900 SHOTWELL ST,37.75397070501,-122.41538523202
798,898 SHOTWELL ST,37.754084876179,-122.415396007093
799,1145 WINCONSIN STREET,37.753037896854,-122.398460177573
801,24 AVALON AVE,37.727495718797,-122.432293366158
802,1145 WISCONSIN,37.753037896854,-122.398460177573
803,2064 POWELL ST,37.803633903922,-122.411439337663
804,524 AVALON AVE,37.725741318568,-122.428291306325
805,401 SHRADER ST,37.771165482768,-122.452300993637
806,2118 POWELL ST,37.804180793692,-122.41154911459
807,1000 SLOAT BLVD,37.73454783141,-122.482425789173
808,2240 POWELL ST,37.805106571059,-122.411734894367
809,517 PERU AVE,37.726673812802,-122.425520474778
810,625 SHRADER ST,37.769111867875,-122.451885387274
811,1081 KANSAS ST,37.756025621267,-122.402631591938
812,745 YORK ST,37.759957795103,-122.408891266917
813,753 SHRADER ST,37.767947838576,-122.451645769509
814,2238 POWELL ST,37.805099514744,-122.411733510777
815,959 KEY AVE,37.717821878417,-122.393816616052
816,2237 MASON ST,37.8045117157,-122.413460417071
817,833 SHRADER ST,37.767185479919,-122.451490566063
818,2211 MASON ST,37.804467556423,-122.413449733381
819,2301 MASON ST,37.80473257531,-122.41351041505
820,951 KEY AVE,37.717480317859,-122.393614070643
821,953 KEY AVE,37.717580750228,-122.393660770938
822,37 LILY ST,37.774624040784,-122.421468729899
823,835 COLE ST,37.766383215088,-122.450147921116
824,786 COLE ST,37.76694187662,-122.450112952353
825,823 COLE ST,37.766482864199,-122.450167754179
826,25 LILY ST,37.774647178383,-122.42128513799
827,947 KEY AVE,37.717298787417,-122.393513082259
828,665 CHESTNUT ST,37.803563116348,-122.414269082123
829,2215 MASON ST,37.804474350158,-122.413451377026
830,919 COLE ST,37.765587313846,-122.4499889115
831,663 CHESTNUT ST,37.803567184118,-122.414238214912
832,938 LE CONTE AVE,37.718023534634,-122.395925066164
833,615 CHESTNUT ST,37.803663849696,-122.413497610664
834,629 CHESTNUT ST,37.803636336205,-122.413713472339
835,718 COLE ST,37.768023408283,-122.45033201832
836,1825 23RD ST,37.754781384334,-122.397302109602
837,645 CHESTNUT ST,37.803603794046,-122.413960410021
838,741 15TH ST,37.767002084659,-122.408059558765
839,929 COLE ST,37.765503350465,-122.449971957366
840,523 CHESTNUT ST,37.803861448528,-122.411949077316
841,710 COLE ST,37.768255942126,-122.450379428102
842,410 FRANCISCO ST,37.804927138284,-122.412005952324
843,428 FRANCISCO ST,37.804890884016,-122.412284657156
844,100 SOUTHERN HEIGHTS AVE,37.758208804947,-122.401003921737
845,460 FRANCISCO ST,37.804826431983,-122.412780132412
846,100 PERSIA AVE,37.722687299221,-122.435184230699
847,3598 KEITH ST,37.71909211985,-122.398762631588
848,401 HOWARD ST,37.789150025888,-122.395149844064
849,2606 MARKET ST,37.761933697097,-122.437442588838
850,570 FRANCISCO ST,37.804596670213,-122.414569503063
851,205 FRANCE AVE,37.719271694073,-122.4366294727
852,603 CLAYTON ST,37.76971765523,-122.448634541805
853,610 FRANCISCO ST,37.804515104075,-122.415222446895
854,525 CLAYTON ST,37.770462061471,-122.448786170993
855,2620 MARKET ST,37.76191253564,-122.437574012677
856,3580 KEITH ST,37.719156370074,-122.398757092768
857,1565 PAGE ST,37.770952194813,-122.446539485504
858,710 12TH AVE,37.774841705747,-122.470209833672
859,190 BELVEDERE ST,37.767082944026,-122.449042231415
860,1076 LE CONTE AVE,37.719154834097,-122.397977121176
861,635 CLAYTON ST,37.769448972459,-122.448580288589
862,106 BELVEDERE ST,37.768575146328,-122.449350088488
864,2125 20TH ST,37.759602619261,-122.402348008099
865,152 BELVEDERE ST,37.767757987924,-122.449181500091
867,116 BELVEDERE ST,37.768397503197,-122.449313438836
869,94 BELVEDERE ST,37.768828954,-122.449402052512
870,101 BELVEDERE ST,37.768663287604,-122.449515150644
871,726 12TH AVE,37.774556220689,-122.470189146384
872,34 MIDWAY ST,37.805543020221,-122.409292532948
873,250 ITALY AVE,37.717480173415,-122.437569736088
874,5 DOWNEY ST,37.768835050928,-122.447615502949
875,880 FRANKLIN ST,37.78248843064,-122.422350562742
876,568 12TH AVE,37.777532821965,-122.47040483812
877,1188 FRANKLIN ST,37.785075664162,-122.422872116466
878,446 CHURCH ST,37.764060869935,-122.42869497213
879,10 CORBETT AVE,37.762161694179,-122.439676059634
880,8 BELVEDERE ST,37.769566082387,-122.449550895646
882,92 BELVEDERE ST,37.768846096521,-122.44940551398
883,23 MIDWAY ST,37.805436211686,-122.409417660366
884,36 MIDWAY ST,37.805559975783,-122.409295989905
885,184 CORBETT AVE,37.761788162536,-122.442481225246
886,415 HOWARD ST,37.789062538269,-122.395261760057
887,990 POTRERO AVE,37.756340525597,-122.406727059319
888,85 DOWNEY ST,37.767407184194,-122.447327045213
889,466 12TH AVE,37.779425768681,-122.470543964081
890,457 10TH AVE,37.779702492913,-122.468556160211
891,409 10TH AVE,37.780558942066,-122.468616152922
892,1625 20TH ST,37.759890610634,-122.397518382263
893,425 10TH AVE,37.780273459015,-122.468596155352
894,463 10TH AVE,37.779595436769,-122.468548661122
895,479 10TH AVE,37.779309953718,-122.468528663551
896,1302 FRANKLIN ST,37.786937296123,-122.423247515938
897,519 10TH AVE,37.778517410238,-122.468472231417
898,188 CORBETT AVE,37.761805351099,-122.442569746305
899,799 LONDON ST,37.716981193094,-122.439541566434
900,471 10TH AVE,37.779452695243,-122.468538662337
901,1458 18TH AVE,37.760633974376,-122.475775323761
902,477 10TH AVE,37.779345639099,-122.468531163248
903,1036 CHESTNUT ST,37.802896888588,-122.420445541057
904,205 DOWNEY ST,37.765315839383,-122.446906549889
905,597 CONNECTICUT ST,37.758730803997,-122.397058362013
906,717 10TH AVE,37.774825641707,-122.468204828654
907,525 10TH AVE,37.778410353343,-122.468464473684
908,555 LONDON ST,37.72032678546,-122.436963971553
909,553 10TH AVE,37.777910754497,-122.46842827093
910,663 10TH AVE,37.775869326398,-122.468280339781
911,33 GOULD ST,37.72227427691,-122.397821694987
912,1406 18TH AVE,37.761533197811,-122.47583466327
913,78 CARR ST,37.721331069558,-122.397191924881
914,310 CORBETT AVE,37.760323642289,-122.44463927379
915,1158 POTRERO AVE,37.753622309167,-122.406465766239
916,378 CORBETT AVE,37.759246710242,-122.446077896677
917,557 10TH AVE,37.777839383234,-122.468423099108
918,390 CORBETT AVE,37.758948204286,-122.446159077373
919,535 LONDON ST,37.720624457865,-122.43673942673
920,792 ASHBURY ST,37.767389324447,-122.446329986934
921,2709 LARKIN ST,37.802813700172,-122.421515968809
922,1394 18TH AVE,37.761919939305,-122.475865194363
923,497 CONNECTICUT ST,37.760048233777,-122.397186209416
925,66 CARR ST,37.721528852839,-122.397116704093
927,1300 POTRERO AVE,37.751324794773,-122.406274440428
930,1378 18TH AVE,37.762198074829,-122.475884471049
933,485 CONNECTICUT ST,37.760190731428,-122.397199756711
936,1308 18TH AVE,37.76341491775,-122.47596880655
937,220 PARIS ST,37.725168661424,-122.43237857298
940,345 CONNECTICUT ST,37.761943723428,-122.397366412937
942,2912 26TH ST,37.749699627465,-122.408160798615
944,185 CONNECTICUT ST,37.764024880378,-122.397560553459
945,110 BARNEVELD AVE,37.744942843598,-122.403004905165
946,75 DEMING ST,37.760386648461,-122.445896041766
947,848 NORTH POINT ST,37.805665097885,-122.421183446045
948,2920 26TH ST,37.749692010677,-122.408293457829
949,29 FREMONT ST,37.791355004335,-122.397711089388
950,1407 17TH AVE,37.761580273644,-122.474912853962
952,1295 17TH AVE,37.763777704634,-122.475065185405
